quicksort,50,100,500,1000,2000,3000,4000,5000,7500,10000
sets/0menorAMayor.csv,0.000272989273071,0.00092601776123,0.0160799026489,0.0525858402252,0.1984770298,0.44925904274,0.80562710762,1.26166796684,3.13558697701,5.44859886169
sets/1menorAMayor.csv,0.000141859054565,0.000591993331909,0.0126540660858,0.050488948822,0.216709852219,0.610702991486,0.89629817009,1.345662117,3.12534403801,5.36298894882
sets/2menorAMayor.csv,0.000141143798828,0.000509023666382,0.0126128196716,0.0504469871521,0.207715034485,0.465545892715,0.83656001091,1.31831884384,3.03677797318,5.44218397141
sets/3menorAMayor.csv,0.000159978866577,0.000518798828125,0.0129020214081,0.054573059082,0.21280002594,0.489636898041,0.837089061737,1.35993409157,3.05722498894,5.39369392395
sets/4menorAMayor.csv,0.000143051147461,0.000546216964722,0.0125501155853,0.0510230064392,0.205538988113,0.472163200378,0.850651979446,1.32192802429,2.98701286316,5.55405592918
sets/5menorAMayor.csv,0.000140905380249,0.000507116317749,0.0123229026794,0.0508131980896,0.210368871689,0.485076904297,0.884063959122,1.40045499802,3.11652803421,5.59357190132
sets/6menorAMayor.csv,0.000144004821777,0.000524044036865,0.0157041549683,0.0646860599518,0.244492053986,0.473210096359,0.844881057739,1.37672495842,3.03049182892,5.50445818901
sets/7menorAMayor.csv,0.000142097473145,0.000507831573486,0.0130100250244,0.0512900352478,0.208547115326,0.473704099655,0.845121145248,1.31636118889,3.05448818207,5.72437596321
sets/8menorAMayor.csv,0.000142097473145,0.000509977340698,0.0130529403687,0.0506329536438,0.203665971756,0.47412109375,0.867172956467,1.42578697205,3.22285890579,5.68844890594
sets/9menorAMayor.csv,0.000149965286255,0.000540971755981,0.0150699615479,0.0645971298218,0.251135110855,0.474088907242,0.916470050812,1.40203619003,3.05501890182,5.30745196342
