heapsort,50,100,500,1000,2000,3000,4000,5000,7500,10000
sets/0menorAMayor.csv,0.000724077224731,0.000994920730591,0.00684189796448,0.0137860774994,0.0324378013611,0.0617189407349,0.100747108459,0.147747039795,0.310193061829,0.53243303299
sets/1menorAMayor.csv,0.000246047973633,0.000561952590942,0.0041880607605,0.0115599632263,0.0319819450378,0.0612919330597,0.0995070934296,0.149453878403,0.308110952377,0.532408952713
sets/2menorAMayor.csv,0.000244855880737,0.00056004524231,0.00419902801514,0.0118200778961,0.0317101478577,0.0612230300903,0.101526975632,0.148608922958,0.307698011398,0.531389951706
sets/3menorAMayor.csv,0.000242948532104,0.000599145889282,0.00420713424683,0.0117840766907,0.032191991806,0.0624220371246,0.0994560718536,0.148181915283,0.31051492691,0.534330844879
sets/4menorAMayor.csv,0.000244140625,0.000555992126465,0.00426602363586,0.0117809772491,0.0323600769043,0.0614681243896,0.1000020504,0.149227142334,0.30891084671,0.531981945038
sets/5menorAMayor.csv,0.000246047973633,0.000560998916626,0.00460314750671,0.0115730762482,0.0318701267242,0.0609939098358,0.0994348526001,0.148173093796,0.308860063553,0.533196926117
sets/6menorAMayor.csv,0.000244855880737,0.000557899475098,0.00425314903259,0.0113458633423,0.0323588848114,0.0616281032562,0.100340127945,0.150726795197,0.307350158691,0.534749984741
sets/7menorAMayor.csv,0.000247001647949,0.000563144683838,0.00421214103699,0.0120921134949,0.033126115799,0.0622460842133,0.0997989177704,0.15009188652,0.30904006958,0.532731056213
sets/8menorAMayor.csv,0.000266075134277,0.00059986114502,0.00422596931458,0.0124289989471,0.032576084137,0.0619440078735,0.100165843964,0.149214982986,0.308053970337,0.558443069458
sets/9menorAMayor.csv,0.000243902206421,0.000558137893677,0.00427412986755,0.0114440917969,0.0323598384857,0.0615870952606,0.100471973419,0.148288965225,0.309746026993,0.532902002335
